id,node_id,seq,n_samples,round_id,w0,w1,w2,w3,rssi,snr,checksum_ok,received_at
148,1,324,32,0,0.61238,0.312414,0.016259,0.026557,-62,10.25,t,2026-08-27 19:48:39.628646+00
149,2,300,32,0,0.620151,0.044827,0.078533,0.147325,-98,1.5,t,2026-08-27 19:49:36.03231+00
150,1,328,32,0,0.612371,0.312413,0.016263,0.026561,-60,9.75,t,2026-08-27 19:49:39.618398+00
151,2,304,32,0,0.619451,0.044401,0.078636,0.14795,-97,3,t,2026-08-27 19:50:36.029653+00
152,1,332,32,0,0.612361,0.312409,0.016263,0.026558,-63,10,t,2026-08-27 19:50:39.673828+00
153,2,308,32,0,0.619,0.04451,0.078815,0.148798,-97,2,t,2026-08-27 19:51:36.026199+00
154,1,336,32,0,0.612357,0.312406,0.016263,0.026558,-64,9.25,t,2026-08-27 19:51:39.571903+00
155,2,312,32,0,0.618148,0.044473,0.078822,0.149277,-95,3.25,t,2026-08-27 19:52:36.025534+00
156,1,340,32,0,0.612355,0.312404,0.016263,0.026559,-64,9.25,t,2026-08-27 19:52:39.584556+00
157,2,316,32,0,0.617028,0.044061,0.078798,0.149283,-96,3,t,2026-08-27 19:53:36.02293+00
158,1,344,32,0,0.61235,0.312402,0.016262,0.026558,-64,9.75,t,2026-08-27 19:53:39.654692+00
159,2,320,32,0,0.615875,0.043633,0.078797,0.149282,-96,2.25,t,2026-08-27 19:54:36.023004+00
160,1,348,32,0,0.612345,0.312399,0.016261,0.026556,-63,10,t,2026-08-27 19:54:39.540944+00
161,2,324,32,0,0.614937,0.043476,0.07893,0.149522,-96,3,t,2026-08-27 19:55:36.01992+00
162,1,352,32,0,0.612343,0.312397,0.016259,0.026554,-64,9.25,t,2026-08-27 19:55:39.635818+00
163,2,328,32,0,0.614464,0.043723,0.079421,0.150415,-97,2,t,2026-08-27 19:56:36.01944+00
164,1,356,32,0,0.612342,0.312396,0.016258,0.026552,-63,9.75,t,2026-08-27 19:56:39.55149+00
165,2,332,32,0,0.61392,0.043501,0.079688,0.150901,-96,2.5,t,2026-08-27 19:57:36.0167+00
166,1,360,32,0,0.612341,0.312395,0.016256,0.026551,-64,9.75,t,2026-08-27 19:57:39.573058+00
167,2,336,32,0,0.613244,0.043383,0.079896,0.15128,-96,3,t,2026-08-27 19:58:36.013528+00
168,1,364,32,0,0.612341,0.312394,0.016255,0.026549,-64,9.75,t,2026-08-27 19:58:39.603243+00
169,2,340,32,0,0.612771,0.043739,0.080281,0.151979,-96,3.5,t,2026-08-27 19:59:36.013181+00
170,1,368,32,0,0.612342,0.312394,0.016255,0.026551,-61,10.5,t,2026-08-27 19:59:39.653181+00
171,2,344,32,0,0.612017,0.044007,0.08045,0.152286,-97,2.5,t,2026-08-27 20:00:36.077095+00
172,1,372,32,0,0.61234,0.312392,0.016252,0.026546,-62,9.75,t,2026-08-27 20:00:39.626831+00
173,2,348,32,0,0.610937,0.043946,0.080318,0.152046,-97,2,t,2026-08-27 20:01:36.01009+00
174,1,376,32,0,0.612324,0.312379,0.016227,0.026516,-63,10.5,t,2026-08-27 20:01:39.576424+00
175,2,352,32,0,0.610118,0.044143,0.080448,0.152283,-96,3.25,t,2026-08-27 20:02:36.008622+00
176,1,380,32,0,0.612315,0.312372,0.016203,0.026501,-63,9.75,t,2026-08-27 20:02:39.528913+00
177,2,356,32,0,0.609494,0.044348,0.080802,0.152926,-96,3.5,t,2026-08-27 20:03:36.003748+00
178,1,384,32,0,0.612301,0.31236,0.016162,0.026475,-62,12.5,t,2026-08-27 20:03:39.59856+00
179,2,360,32,0,0.608389,0.044066,0.080668,0.152683,-96,3.25,t,2026-08-27 20:04:36.003814+00
180,1,388,32,0,0.61228,0.312342,0.016114,0.02644,-63,9.5,t,2026-08-27 20:04:39.552928+00
181,2,364,32,0,0.607441,0.043927,0.080636,0.152626,-95,3.75,t,2026-08-27 20:05:36.001041+00
182,1,392,32,0,0.612275,0.312344,0.016092,0.026448,-63,9.75,t,2026-08-27 20:05:39.564186+00
183,2,368,32,0,0.606968,0.044331,0.081217,0.153681,-95,3.5,t,2026-08-27 20:06:35.999825+00
184,1,396,32,0,0.612242,0.312326,0.016023,0.026417,-61,10.25,t,2026-08-27 20:06:39.592703+00
185,2,372,32,0,0.606109,0.044248,0.081427,0.154064,-95,3.25,t,2026-08-27 20:07:35.996625+00
186,1,400,32,0,0.612258,0.312353,0.016039,0.026487,-63,10,t,2026-08-27 20:07:39.557039+00
187,2,376,32,0,0.60497,0.043949,0.08148,0.154159,-96,3.25,t,2026-08-27 20:08:35.996908+00
188,1,404,32,0,0.612218,0.312328,0.015969,0.026451,-63,10,t,2026-08-27 20:08:39.548061+00
189,2,380,32,0,0.60397,0.044276,0.08188,0.154888,-95,3.25,t,2026-08-27 20:09:35.994282+00
190,1,408,32,0,0.612191,0.312314,0.015887,0.026445,-62,9.5,t,2026-08-27 20:09:39.54685+00
191,2,384,32,0,0.602869,0.044611,0.082003,0.155313,-96,3.5,t,2026-08-27 20:10:35.99018+00
192,1,412,32,0,0.612177,0.312315,0.01583,0.026466,-62,9.5,t,2026-08-27 20:10:39.575527+00
193,2,388,32,0,0.60192,0.045482,0.082292,0.156175,-95,4.25,t,2026-08-27 20:11:36.145179+00
194,1,416,32,0,0.612168,0.312317,0.015795,0.026489,-62,10,t,2026-08-27 20:11:39.676601+00
195,2,392,32,0,0.600692,0.046155,0.082359,0.156625,-96,3,t,2026-08-27 20:12:35.987096+00
196,1,420,32,0,0.612163,0.312321,0.015769,0.02651,-62,9.5,t,2026-08-27 20:12:39.585986+00
197,2,396,32,0,0.599064,0.046185,0.081947,0.156206,-95,3.75,t,2026-08-27 20:13:35.987372+00
198,1,424,32,0,0.612166,0.312322,0.015759,0.026528,-61,9.75,t,2026-08-27 20:13:39.514813+00
199,2,400,32,0,0.598454,0.046907,0.082326,0.15721,-95,4,t,2026-08-27 20:14:35.985959+00
200,1,428,32,0,0.612169,0.312325,0.015751,0.026539,-62,10,t,2026-08-27 20:14:39.536821+00
201,2,404,32,0,0.597175,0.04695,0.082139,0.157183,-97,2,t,2026-08-27 20:15:35.981597+00
202,1,432,32,0,0.612173,0.312328,0.015744,0.026547,-64,10,t,2026-08-27 20:15:39.55886+00
203,2,408,32,0,0.596397,0.047325,0.082239,0.157695,-94,4.25,t,2026-08-27 20:16:35.980672+00
204,1,436,32,0,0.612178,0.312335,0.015742,0.026558,-62,9.75,t,2026-08-27 20:16:39.53477+00
205,2,412,32,0,0.595758,0.047581,0.082334,0.158195,-94,5,t,2026-08-27 20:17:35.982845+00
206,1,440,32,0,0.612178,0.312336,0.01574,0.026559,-63,9.75,t,2026-08-27 20:17:39.508176+00
207,2,416,32,0,0.594559,0.047515,0.082227,0.158001,-94,4.75,t,2026-08-27 20:18:35.977548+00
208,1,444,32,0,0.61218,0.312336,0.015738,0.02656,-62,10,t,2026-08-27 20:18:39.58195+00
209,2,420,32,0,0.593831,0.048095,0.082698,0.158858,-94,4.75,t,2026-08-27 20:19:35.973742+00
210,1,448,32,0,0.61218,0.312338,0.015739,0.026563,-63,9.5,t,2026-08-27 20:19:39.632611+00
211,2,424,32,0,0.592835,0.048651,0.083078,0.159488,-94,4.75,t,2026-08-27 20:20:36.053301+00
212,1,452,32,0,0.612175,0.312336,0.015733,0.026557,-63,9.75,t,2026-08-27 20:20:39.561331+00
213,2,428,32,0,0.591153,0.048823,0.08315,0.159448,-93,5,t,2026-08-27 20:21:35.971211+00
214,1,456,32,0,0.612181,0.312337,0.015735,0.026562,-61,12.25,t,2026-08-27 20:21:41.753811+00
215,2,432,32,0,0.589797,0.049685,0.083664,0.16014,-94,4.25,t,2026-08-27 20:22:35.968229+00
216,1,460,32,0,0.612251,0.312407,0.015816,0.026705,-61,10.25,t,2026-08-27 20:22:39.536267+00
217,2,436,32,0,0.588407,0.050183,0.084006,0.16051,-94,5,t,2026-08-27 20:23:35.970802+00
218,1,464,32,0,0.612245,0.312401,0.015792,0.026694,-61,9.75,t,2026-08-27 20:23:39.561106+00
219,2,440,32,0,0.586883,0.050536,0.084328,0.160826,-98,2.25,t,2026-08-27 20:24:35.964649+00
220,1,468,32,0,0.612236,0.31239,0.01576,0.026677,-62,10,t,2026-08-27 20:24:39.498207+00
221,2,444,32,0,0.584381,0.050994,0.084281,0.160553,-98,2,t,2026-08-27 20:25:35.96441+00
222,1,472,32,0,0.612175,0.312327,0.015655,0.026561,-63,10.25,t,2026-08-27 20:25:39.568724+00
223,2,448,32,0,0.582719,0.052108,0.085096,0.161751,-98,1.5,t,2026-08-27 20:26:35.961276+00
224,1,476,32,0,0.612168,0.312316,0.01561,0.026561,-62,11,t,2026-08-27 20:26:39.653845+00
225,2,452,32,0,0.580749,0.052638,0.08542,0.162111,-98,2.25,t,2026-08-27 20:27:35.957777+00
226,1,480,32,0,0.61218,0.312324,0.015592,0.026602,-63,9.75,t,2026-08-27 20:27:39.561136+00
227,2,456,32,0,0.579016,0.053249,0.085783,0.162546,-98,1.75,t,2026-08-27 20:28:35.958487+00
228,1,484,32,0,0.612191,0.312334,0.015575,0.026648,-61,10.5,t,2026-08-27 20:28:39.563517+00
229,2,460,32,0,0.577666,0.053887,0.086311,0.163412,-99,-0.25,t,2026-08-27 20:29:35.959071+00
230,1,488,32,0,0.612203,0.31234,0.015552,0.026686,-62,10.25,t,2026-08-27 20:29:39.491126+00
231,2,464,32,0,0.576017,0.054575,0.086536,0.164147,-97,2.25,t,2026-08-27 20:30:35.954925+00
232,1,492,32,0,0.612209,0.312346,0.015537,0.026713,-63,10.25,t,2026-08-27 20:30:39.556694+00
233,2,468,32,0,0.573498,0.054154,0.085867,0.163146,-97,3.25,t,2026-08-27 20:31:35.951915+00
234,1,496,32,0,0.612216,0.312351,0.015518,0.026735,-63,10,t,2026-08-27 20:31:39.562076+00
235,2,472,32,0,0.571919,0.053915,0.085502,0.162628,-97,3.25,t,2026-08-27 20:32:35.951716+00
236,1,500,32,0,0.612224,0.312355,0.015499,0.026761,-63,10,t,2026-08-27 20:32:39.501156+00
237,2,476,32,0,0.570976,0.053581,0.084736,0.161486,-97,3.5,t,2026-08-27 20:33:35.948168+00
238,1,504,32,0,0.612232,0.312363,0.015498,0.026783,-62,10,t,2026-08-27 20:33:39.485174+00
239,2,480,32,0,0.571028,0.054302,0.084344,0.161237,-97,3.25,t,2026-08-27 20:34:35.944985+00
240,1,508,32,0,0.612237,0.312367,0.015501,0.026794,-63,10,t,2026-08-27 20:34:39.488648+00
241,2,484,32,0,0.570591,0.054464,0.08373,0.16071,-97,3.25,t,2026-08-27 20:35:35.944773+00
242,1,512,32,0,0.612244,0.312374,0.015508,0.026811,-63,9.75,t,2026-08-27 20:35:39.508594+00
243,2,488,32,0,0.570445,0.055036,0.083425,0.16105,-98,1.75,t,2026-08-27 20:36:35.94182+00
244,1,516,32,0,0.612199,0.312331,0.015452,0.026723,-61,10,t,2026-08-27 20:36:39.565207+00
245,2,492,32,0,0.569924,0.054752,0.082901,0.160819,-98,2.5,t,2026-08-27 20:37:35.939228+00
246,1,520,32,0,0.612256,0.312391,0.015525,0.026848,-61,9.75,t,2026-08-27 20:37:39.601594+00
247,2,496,32,0,0.569025,0.054193,0.083015,0.161156,-97,2.75,t,2026-08-27 20:38:35.938497+00
248,1,524,32,0,0.612259,0.312395,0.015523,0.026862,-61,10,t,2026-08-27 20:38:39.538171+00
249,2,500,32,0,0.56839,0.054076,0.083285,0.161773,-98,1.25,t,2026-08-27 20:39:35.935879+00
250,1,528,32,0,0.612262,0.3124,0.015523,0.026877,-62,9.5,t,2026-08-27 20:39:39.550754+00
251,2,504,32,0,0.56741,0.053503,0.08305,0.161492,-97,2.75,t,2026-08-27 20:40:35.936237+00
252,1,532,32,0,0.61226,0.312402,0.015521,0.026886,-62,10,t,2026-08-27 20:40:39.542268+00
253,2,508,32,0,0.56733,0.053817,0.083786,0.162927,-96,2.5,t,2026-08-27 20:41:35.934714+00
254,1,536,32,0,0.612255,0.312404,0.015521,0.026893,-62,10.5,t,2026-08-27 20:41:39.539618+00
255,2,512,32,0,0.566771,0.053566,0.083963,0.163358,-97,2.5,t,2026-08-27 20:42:35.932358+00
256,1,540,32,0,0.612254,0.312407,0.015524,0.026901,-62,9.75,t,2026-08-27 20:42:39.495467+00
257,2,516,32,0,0.566055,0.053132,0.083869,0.163267,-97,2,t,2026-08-27 20:43:35.929648+00
258,1,544,32,0,0.612255,0.312409,0.015528,0.026909,-62,10,t,2026-08-27 20:43:39.50506+00
259,2,520,32,0,0.565571,0.052958,0.084068,0.163566,-97,2,t,2026-08-27 20:44:35.928852+00
260,1,548,32,0,0.612258,0.312412,0.015533,0.026918,-62,9.75,t,2026-08-27 20:44:39.547211+00
261,2,524,32,0,0.565041,0.052711,0.084203,0.163812,-97,2.5,t,2026-08-27 20:45:35.925058+00
262,1,552,32,0,0.61226,0.312416,0.015535,0.026924,-61,10.25,t,2026-08-27 20:45:39.486687+00
263,2,528,32,0,0.56481,0.052799,0.0846,0.164533,-97,2.5,t,2026-08-27 20:46:35.924245+00
264,1,556,32,0,0.612263,0.312417,0.015535,0.026928,-62,9.75,t,2026-08-27 20:46:39.499861+00
265,2,532,32,0,0.563723,0.052303,0.084254,0.163903,-97,2.25,t,2026-08-27 20:47:35.922381+00
266,1,560,32,0,0.612264,0.312419,0.015536,0.026931,-62,9.75,t,2026-08-27 20:47:39.50044+00
267,2,536,32,0,0.563371,0.052549,0.08462,0.164569,-97,2.5,t,2026-08-27 20:48:35.919486+00
268,1,564,32,0,0.612267,0.312421,0.015536,0.026935,-62,9.75,t,2026-08-27 20:48:39.523524+00
269,2,540,32,0,0.562883,0.052488,0.084736,0.164781,-97,2.25,t,2026-08-27 20:49:35.915785+00
270,1,568,32,0,0.612272,0.312424,0.015539,0.026941,-61,9.75,t,2026-08-27 20:49:39.481014+00
271,2,544,32,0,0.562149,0.052163,0.084559,0.164459,-97,2.25,t,2026-08-27 20:50:35.915325+00
272,1,572,32,0,0.612275,0.312429,0.015549,0.026953,-62,10,t,2026-08-27 20:50:39.492334+00
273,2,548,32,0,0.561622,0.051956,0.084558,0.164457,-97,2.25,t,2026-08-27 20:51:35.91298+00
274,1,576,32,0,0.612276,0.312431,0.015552,0.026963,-62,9.75,t,2026-08-27 20:51:39.487363+00
275,2,552,32,0,0.561197,0.051871,0.084659,0.16464,-97,2.5,t,2026-08-27 20:52:35.912361+00
276,1,580,32,0,0.612208,0.312366,0.015474,0.026832,-62,10.25,t,2026-08-27 20:52:39.456441+00
277,2,556,32,0,0.561127,0.052143,0.085089,0.165421,-97,2.5,t,2026-08-27 20:53:35.910438+00
278,1,584,32,0,0.612258,0.312419,0.015555,0.026954,-62,9.75,t,2026-08-27 20:53:39.518747+00
279,2,560,32,0,0.560543,0.051802,0.08497,0.165205,-97,2.5,t,2026-08-27 20:54:35.911546+00
280,1,588,32,0,0.61221,0.312378,0.015508,0.026884,-62,9.75,t,2026-08-27 20:54:39.45222+00
281,2,564,32,0,0.560394,0.051926,0.085416,0.166017,-97,2.5,t,2026-08-27 20:55:35.906427+00
282,1,592,32,0,0.612245,0.31243,0.015579,0.027,-62,9.75,t,2026-08-27 20:55:39.521665+00
283,2,568,32,0,0.560137,0.05203,0.08582,0.166751,-97,2.5,t,2026-08-27 20:56:35.905715+00
284,1,596,32,0,0.612172,0.312376,0.015515,0.026898,-62,9.75,t,2026-08-27 20:56:39.48517+00
285,2,572,32,0,0.55924,0.051613,0.085646,0.166435,-97,2.5,t,2026-08-27 20:57:35.90237+00
286,1,600,32,0,0.61221,0.31243,0.015602,0.027027,-61,10.25,t,2026-08-27 20:57:39.493452+00
287,2,576,32,0,0.5588,0.051756,0.085944,0.166977,-98,1.5,t,2026-08-27 20:58:35.900366+00
288,1,604,32,0,0.612132,0.312365,0.01554,0.026923,-62,10,t,2026-08-27 20:58:39.525328+00
289,2,580,32,0,0.557942,0.051461,0.085784,0.166685,-97,1.5,t,2026-08-27 20:59:35.899626+00
290,1,608,32,0,0.612091,0.312346,0.015536,0.026906,-61,9.75,t,2026-08-27 20:59:39.475677+00
291,2,584,32,0,0.557721,0.051784,0.086368,0.167748,-97,2.75,t,2026-08-27 21:00:35.896352+00
292,1,612,32,0,0.612123,0.312397,0.015628,0.027038,-63,9.75,t,2026-08-27 21:00:39.52955+00
293,2,588,32,0,0.556768,0.051761,0.086408,0.167819,-96,2.5,t,2026-08-27 21:01:35.89313+00
294,1,616,32,0,0.612095,0.312382,0.015636,0.027034,-62,9.5,t,2026-08-27 21:01:39.526552+00
295,2,592,32,0,0.555762,0.051543,0.086226,0.167489,-95,4.5,t,2026-08-27 21:02:35.89278+00
296,1,620,32,0,0.612076,0.312374,0.015654,0.027044,-63,9.75,t,2026-08-27 21:02:39.51999+00
297,2,596,32,0,0.555038,0.051664,0.086237,0.16751,-96,3.25,t,2026-08-27 21:03:35.889327+00
298,1,624,32,0,0.61206,0.31236,0.015667,0.027046,-62,10,t,2026-08-27 21:03:39.507061+00
299,2,600,32,0,0.554237,0.05177,0.086296,0.167617,-96,3.25,t,2026-08-27 21:04:35.889229+00
300,1,628,32,0,0.61205,0.312355,0.015688,0.027065,-63,10,t,2026-08-27 21:04:39.516489+00
301,2,604,32,0,0.553937,0.052389,0.086975,0.168851,-101,-5,t,2026-08-27 21:05:35.886477+00
302,1,632,32,0,0.612031,0.312343,0.015691,0.02706,-63,9.5,t,2026-08-27 21:05:39.592424+00
303,2,608,32,0,0.552779,0.052273,0.086844,0.168631,-99,-0.25,t,2026-08-27 21:06:35.883837+00
304,1,636,32,0,0.612023,0.312338,0.0157,0.027065,-64,10,t,2026-08-27 21:06:39.46978+00
305,2,612,32,0,0.551959,0.052659,0.087144,0.169152,-98,1.25,t,2026-08-27 21:07:35.883352+00
306,1,640,32,0,0.612015,0.312332,0.015697,0.027063,-64,10,t,2026-08-27 21:07:39.741506+00
307,2,616,32,0,0.55095,0.05284,0.087138,0.169131,-99,0.25,t,2026-08-27 21:08:35.879896+00
