id,node_id,seq,temperature,humidity,rssi,snr,uptime_s,checksum_ok,error,received_at
4348,1,10,26.1,78.5,-94,5,165,t,,2026-09-05 14:18:51.2302+00
4349,2,523,30.6,70,-48,9.75,7860,t,,2026-09-05 14:18:59.283098+00
4350,1,11,26.1,78.5,-94,4.5,180,t,,2026-09-05 14:19:06.230048+00
4351,2,524,30.6,70,-47,9.75,7875,t,,2026-09-05 14:19:17.955251+00
4352,1,12,26.1,78.3,-93,5,195,t,,2026-09-05 14:19:21.228832+00
4353,2,525,30.2,70,-46,9.5,7890,t,,2026-09-05 14:19:29.279656+00
4354,1,13,26.1,78.6,-95,4.25,210,t,,2026-09-05 14:19:36.393389+00
4355,2,526,30.7,70,-48,9.25,7905,t,,2026-09-05 14:19:44.279923+00
4356,1,14,26.1,78.6,-96,3.5,225,t,,2026-09-05 14:19:52.010527+00
4357,2,527,30.2,69,-46,9,7920,t,,2026-09-05 14:19:59.279901+00
4358,1,15,26.1,78.6,-95,4,240,t,,2026-09-05 14:20:06.457742+00
4359,2,528,30.8,69,-48,10,7935,t,,2026-09-05 14:20:14.281796+00
4360,1,16,26,78.6,-95,4.25,255,t,,2026-09-05 14:20:21.229364+00
4361,2,529,30.8,69,-42,9.5,7950,t,,2026-09-05 14:20:29.279086+00
4362,2,530,30.7,69,-43,9.25,7965,t,,2026-09-05 14:20:44.281482+00
4363,1,18,26,78.6,-94,4.5,285,t,,2026-09-05 14:20:51.227069+00
4364,2,531,30.4,69,-42,9.5,7980,t,,2026-09-05 14:20:59.334682+00
4365,1,19,26,78.6,-94,5.25,300,t,,2026-09-05 14:21:06.22771+00
4366,2,532,30.3,69,-42,9.5,7995,t,,2026-09-05 14:21:14.278077+00
4367,1,20,26,78.7,-94,4.75,315,t,,2026-09-05 14:21:21.46012+00
4368,1,21,26,78.9,-96,3.5,330,t,,2026-09-05 14:21:36.226593+00
4369,2,534,30.1,69,-47,10,8025,t,,2026-09-05 14:21:44.365948+00
4370,1,22,26,78.9,-96,2.75,345,t,,2026-09-05 14:21:51.286899+00
4371,2,535,30.4,69,-49,9,8040,t,,2026-09-05 14:21:59.276318+00
4372,1,23,26,79,-96,2.75,360,t,,2026-09-05 14:22:06.223673+00
4373,2,536,30.3,69,-46,9.75,8055,t,,2026-09-05 14:22:14.275707+00
4374,1,24,26,78.9,-96,3.25,375,t,,2026-09-05 14:22:21.22508+00
4375,2,537,30.1,69,-47,9.75,8070,t,,2026-09-05 14:22:29.352546+00
4376,1,25,26,79,-96,2,390,t,,2026-09-05 14:22:36.22371+00
4377,2,538,30.6,69,-46,9.25,8085,t,,2026-09-05 14:22:44.500878+00
4378,1,26,26,79.1,-95,4,405,t,,2026-09-05 14:22:51.471045+00
4379,2,539,30.5,69,-48,9.25,8100,t,,2026-09-05 14:22:59.662489+00
4380,1,27,26,79.1,-95,3.5,420,t,,2026-09-05 14:23:06.417969+00
4381,2,540,30.5,69,-48,9.5,8115,t,,2026-09-05 14:23:14.27364+00
4382,1,28,26,79.1,-96,2.75,435,t,,2026-09-05 14:23:21.368571+00
4383,2,541,30.2,69,-47,10,8130,t,,2026-09-05 14:23:29.274215+00
4384,1,29,26,79.1,-94,4.25,450,t,,2026-09-05 14:23:38.257622+00
4385,1,30,26,79.1,-96,2,465,t,,2026-09-05 14:23:51.536071+00
4386,1,31,25.9,79.2,-94,4.25,480,t,,2026-09-05 14:24:06.467138+00
4387,2,544,30,69,-48,9.5,8175,t,,2026-09-05 14:24:14.617496+00
4388,1,32,26,79.1,-93,5.25,495,t,,2026-09-05 14:24:21.221732+00
4389,2,545,30.8,69,-48,9.25,8190,t,,2026-09-05 14:24:30.895191+00
4390,1,33,26,79.1,-94,4.5,510,t,,2026-09-05 14:24:36.628898+00
4391,2,546,30.8,69,-46,9.5,8205,t,,2026-09-05 14:24:44.410912+00
4392,1,34,26,79.2,-94,4.5,525,t,,2026-09-05 14:24:51.221943+00
4393,2,547,30.2,69,-47,9.75,8220,t,,2026-09-05 14:24:59.365693+00
4394,1,35,26,79.2,-93,4.75,540,t,,2026-09-05 14:25:06.221686+00
4395,2,548,30.1,69,-46,9.25,8235,t,,2026-09-05 14:25:14.417226+00
4396,1,36,26,79.3,-95,2.75,555,t,,2026-09-05 14:25:21.221162+00
4397,2,549,30.6,69,-45,9.5,8250,t,,2026-09-05 14:25:29.470458+00
4398,1,37,26,79.3,-95,2.75,570,t,,2026-09-05 14:25:36.221741+00
4399,2,550,30.7,69,-46,9.5,8265,t,,2026-09-05 14:25:44.418871+00
4400,1,38,26,79.3,-93,5,585,t,,2026-09-05 14:25:51.283558+00
4401,2,551,30.4,69,-45,9.75,8280,t,,2026-09-05 14:25:59.490224+00
4402,1,39,26,79.4,-96,2.5,600,t,,2026-09-05 14:26:06.219611+00
4403,2,552,30.4,69,-46,9.25,8295,t,,2026-09-05 14:26:14.27097+00
4404,1,40,26,79.5,-96,2.25,615,t,,2026-09-05 14:26:21.219719+00
4405,2,553,30.3,69,-47,9.5,8310,t,,2026-09-05 14:26:29.431604+00
4406,1,41,26,79.5,-96,2.25,630,t,,2026-09-05 14:26:36.297481+00
4407,2,554,30.1,69,-47,9.75,8325,t,,2026-09-05 14:26:44.427866+00
4408,1,42,26,79.5,-95,2.25,645,t,,2026-09-05 14:26:51.454722+00
4409,2,555,30,69,-48,9.75,8340,t,,2026-09-05 14:26:59.267357+00
4410,1,43,26,79.6,-95,3,660,t,,2026-09-05 14:27:06.219689+00
4411,2,556,30.9,69,-47,9.5,8355,t,,2026-09-05 14:27:14.267876+00
4412,1,44,26,79.5,-95,3.25,675,t,,2026-09-05 14:27:21.218421+00
4413,2,557,30.8,69,-47,9.75,8370,t,,2026-09-05 14:27:29.266819+00
4414,1,45,26,79.5,-93,5,690,t,,2026-09-05 14:27:36.218424+00
4415,2,558,30.8,69,-46,9.25,8385,t,,2026-09-05 14:27:44.266146+00
4416,2,559,30.7,69,-47,9.25,8400,t,,2026-09-05 14:27:59.384206+00
4417,1,47,26,79.6,-95,3.75,720,t,,2026-09-05 14:28:06.217479+00
4418,2,560,30.5,69,-46,9.25,8415,t,,2026-09-05 14:28:14.264919+00
4419,1,48,26,79.6,-94,3.5,735,t,,2026-09-05 14:28:21.346153+00
4420,2,561,30.3,69,-43,9.25,8430,t,,2026-09-05 14:28:29.483653+00
4421,1,49,26,79.6,-95,3.5,750,t,,2026-09-05 14:28:36.45279+00
4422,2,562,30.5,69,-47,9.75,8445,t,,2026-09-05 14:28:44.657545+00
4423,1,50,26,79.6,-94,4,765,t,,2026-09-05 14:28:51.216175+00
4424,2,563,30.5,69,-47,9.75,8460,t,,2026-09-05 14:28:59.263397+00
4425,1,51,26,79.6,-94,3.5,780,t,,2026-09-05 14:29:06.30315+00
4426,2,564,30.3,69,-47,9.75,8475,t,,2026-09-05 14:29:14.507115+00
4427,1,52,26,79.6,-95,3.25,795,t,,2026-09-05 14:29:21.212004+00
4428,2,565,30.5,69,-50,9.5,8490,t,,2026-09-05 14:29:29.263273+00
4429,1,53,26,79.6,-94,3.75,810,t,,2026-09-05 14:29:36.214998+00
4430,2,566,30.2,69,-47,9.25,8505,t,,2026-09-05 14:29:44.262389+00
4431,1,54,26,79.7,-95,2.25,825,t,,2026-09-05 14:29:51.541427+00
4432,2,567,30.2,69,-48,9,8520,t,,2026-09-05 14:29:59.261676+00
4433,1,55,26,79.7,-95,3,840,t,,2026-09-05 14:30:06.214161+00
4434,2,568,30.9,69,-65,9.25,8535,t,,2026-09-05 14:30:14.39278+00
4435,1,56,26,79.7,-94,3.5,855,t,,2026-09-05 14:30:21.214408+00
4436,2,569,30.3,68,-57,9.25,8550,t,,2026-09-05 14:30:29.26114+00
4437,1,57,26,79.7,-95,3,870,t,,2026-09-05 14:30:36.212527+00
4438,2,570,30.1,68,-55,9.5,8565,t,,2026-09-05 14:30:44.261742+00
4439,1,58,26,79.7,-96,1.25,885,t,,2026-09-05 14:30:51.446827+00
4440,2,571,30.6,68,-69,9.25,8580,t,,2026-09-05 14:30:59.604318+00
4441,1,59,26,79.7,-97,0.75,900,t,,2026-09-05 14:31:06.212897+00
4442,2,572,30.1,68,-63,9.75,8595,t,,2026-09-05 14:31:14.258855+00
4443,1,60,26,79.6,-96,1.75,915,t,,2026-09-05 14:31:21.213331+00
4444,2,573,30.6,68,-60,9.5,8610,t,,2026-09-05 14:31:29.259796+00
4445,1,61,26,79.7,-94,4,930,t,,2026-09-05 14:31:36.212615+00
4446,2,574,30.7,68,-60,9.5,8625,t,,2026-09-05 14:31:44.260701+00
4447,1,62,26,79.7,-96,2,945,t,,2026-09-05 14:31:51.211092+00
4448,2,575,30.6,68,-64,9.25,8640,t,,2026-09-05 14:31:59.615469+00
4449,1,63,26,79.5,-95,3.25,960,t,,2026-09-05 14:32:06.273719+00
4450,2,576,30,68,-68,9.25,8655,t,,2026-09-05 14:32:14.3034+00
4451,1,64,25.9,79.8,-96,2.25,975,t,,2026-09-05 14:32:21.325157+00
4452,2,577,30,68,-62,10,8670,t,,2026-09-05 14:32:29.259176+00
4453,1,65,25.9,79.8,-95,2.75,990,t,,2026-09-05 14:32:36.209557+00
4454,2,578,30,68,-65,8.75,8685,t,,2026-09-05 14:32:44.365448+00
4455,1,66,25.9,79.8,-96,2.5,1005,t,,2026-09-05 14:32:51.211155+00
4456,2,579,30.2,68,-75,6.5,8700,t,,2026-09-05 14:32:59.339809+00
4457,1,67,25.9,79.8,-95,2.75,1020,t,,2026-09-05 14:33:06.212266+00
4458,2,580,30.6,68,-61,9.75,8715,t,,2026-09-05 14:33:14.577629+00
4459,1,68,25.9,79.8,-95,2.5,1035,t,,2026-09-05 14:33:21.209761+00
4460,2,581,30.2,68,-60,10.25,8730,t,,2026-09-05 14:33:29.297778+00
4461,1,69,25.9,79.8,-95,3.25,1050,t,,2026-09-05 14:33:36.34258+00
4462,2,582,30.7,68,-61,9.25,8745,t,,2026-09-05 14:33:44.266049+00
4463,1,70,25.9,79.8,-95,3.25,1065,t,,2026-09-05 14:33:51.496385+00
4464,2,583,30.9,68,-74,7,8760,t,,2026-09-05 14:33:59.256427+00
4465,1,71,25.9,79.9,-96,1.25,1080,t,,2026-09-05 14:34:06.279454+00
4466,1,72,25.9,79.9,-97,1.5,1095,t,,2026-09-05 14:34:21.209739+00
4467,2,585,30.4,68,-53,9.25,8790,t,,2026-09-05 14:34:29.258495+00
4468,1,73,25.9,79.9,-97,0.25,1110,t,,2026-09-05 14:34:37.109266+00
4469,2,586,30,68,-58,10,8805,t,,2026-09-05 14:34:44.796238+00
4470,1,74,25.9,79.9,-96,2,1125,t,,2026-09-05 14:34:51.242395+00
4471,2,587,30,68,-54,10,8820,t,,2026-09-05 14:34:59.535283+00
4472,1,75,25.9,80,-97,0.5,1140,t,,2026-09-05 14:35:06.291863+00
4473,2,588,30,68,-59,9,8835,t,,2026-09-05 14:35:14.252413+00
4474,1,76,25.9,80,-95,3.25,1155,t,,2026-09-05 14:35:21.207735+00
4475,2,589,30,68,-54,9.25,8850,t,,2026-09-05 14:35:29.502164+00
4476,1,77,25.9,80,-97,0.5,1170,t,,2026-09-05 14:35:36.501587+00
4477,2,590,30.2,68,-55,10,8865,t,,2026-09-05 14:35:44.284184+00
4478,1,78,25.9,80,-97,0.75,1185,t,,2026-09-05 14:35:51.205231+00
4479,2,591,30.5,68,-54,9.25,8880,t,,2026-09-05 14:35:59.25362+00
4480,1,79,25.9,80,-97,0.75,1200,t,,2026-09-05 14:36:06.397682+00
4481,2,592,30.7,68,-56,9.5,8895,t,,2026-09-05 14:36:14.597408+00
4482,1,80,25.9,80,-96,1.5,1215,t,,2026-09-05 14:36:21.253087+00
4483,2,593,30.8,68,-55,8.75,8910,t,,2026-09-05 14:36:30.364402+00
4484,1,81,25.9,80,-97,0.75,1230,t,,2026-09-05 14:36:36.20727+00
4485,2,594,30.5,68,-61,9.5,8925,t,,2026-09-05 14:36:45.043427+00
4486,1,82,25.9,80,-94,4.25,1245,t,,2026-09-05 14:36:51.361438+00
4487,2,595,30.5,68,-58,9.25,8940,t,,2026-09-05 14:36:59.251535+00
4488,1,83,25.9,80,-95,3.25,1260,t,,2026-09-05 14:37:06.20733+00
4489,2,596,30.8,68,-60,9.25,8955,t,,2026-09-05 14:37:14.25053+00
4490,1,84,25.9,80.1,-94,4.5,1275,t,,2026-09-05 14:37:21.513572+00
4491,2,597,30.3,68,-60,9.25,8970,t,,2026-09-05 14:37:29.248747+00
4492,1,85,25.9,80,-96,2.5,1290,t,,2026-09-05 14:37:36.205236+00
4493,2,598,30,68,-57,9.25,8985,t,,2026-09-05 14:37:44.300092+00
4494,1,86,25.9,80.1,-95,3,1305,t,,2026-09-05 14:37:51.203277+00
4495,2,599,30,68,-58,9.25,9000,t,,2026-09-05 14:37:59.245293+00
4496,1,87,25.9,80.1,-95,3,1320,t,,2026-09-05 14:38:06.203945+00
4497,2,600,30.8,68,-60,9.75,9015,t,,2026-09-05 14:38:14.24686+00
4498,1,88,25.9,80.1,-94,4.25,1335,t,,2026-09-05 14:38:21.203091+00
4499,2,601,30.4,68,-58,9.5,9030,t,,2026-09-05 14:38:29.246937+00
4500,1,89,25.9,80.2,-94,3.5,1350,t,,2026-09-05 14:38:36.203971+00
4501,2,602,30.9,68,-66,9.25,9045,t,,2026-09-05 14:38:44.349827+00
4502,1,90,25.9,80.1,-95,3,1365,t,,2026-09-05 14:38:51.263013+00
4503,2,603,30.7,68,-59,9.25,9060,t,,2026-09-05 14:38:59.345563+00
4504,1,91,25.9,80.1,-94,4,1380,t,,2026-09-05 14:39:06.220287+00
4505,2,604,30.8,68,-60,9.75,9075,t,,2026-09-05 14:39:14.244727+00
4506,1,92,25.9,80.1,-94,4.25,1395,t,,2026-09-05 14:39:21.437652+00
4507,2,605,30.3,68,-68,9.25,9090,t,,2026-09-05 14:39:29.245699+00
4508,1,93,25.9,80.1,-95,3.5,1410,t,,2026-09-05 14:39:36.224431+00
4509,2,606,30.5,68,-63,9,9105,t,,2026-09-05 14:39:44.246038+00
4510,1,94,25.9,80.1,-93,4.75,1425,t,,2026-09-05 14:39:51.542864+00
4511,2,607,30.2,68,-64,9,9120,t,,2026-09-05 14:39:59.242492+00
4512,1,95,25.9,80.2,-94,4.5,1440,t,,2026-09-05 14:40:06.738745+00
4513,2,608,30.5,68,-58,9.5,9135,t,,2026-09-05 14:40:14.312754+00
4514,1,96,25.9,80.1,-94,4.25,1455,t,,2026-09-05 14:40:21.218695+00
4515,1,97,25.9,80.1,-93,5,1470,t,,2026-09-05 14:40:37.659626+00
4516,2,610,30.1,68,-63,9.5,9165,t,,2026-09-05 14:40:44.243701+00
4517,1,98,25.9,80.2,-95,3.5,1485,t,,2026-09-05 14:40:51.215365+00
4518,2,611,30.5,68,-63,9.5,9180,t,,2026-09-05 14:40:59.241029+00
4519,1,99,25.9,80.2,-94,4.5,1500,t,,2026-09-05 14:41:06.216505+00
4520,2,612,30.4,68,-65,9,9195,t,,2026-09-05 14:41:14.241585+00
4521,1,100,25.9,80.2,-95,4,1515,t,,2026-09-05 14:41:21.215779+00
4522,2,613,30.8,68,-63,10,9210,t,,2026-09-05 14:41:29.240529+00
4523,1,101,25.9,80.2,-95,4.25,1530,t,,2026-09-05 14:41:36.216283+00
4524,2,614,30.2,68,-64,9.5,9225,t,,2026-09-05 14:41:44.239886+00
4525,1,102,25.9,80.2,-95,4,1545,t,,2026-09-05 14:41:51.214937+00
4526,2,615,30.4,68,-64,9.75,9240,t,,2026-09-05 14:41:59.376051+00
4527,1,103,25.9,80.2,-93,4.75,1560,t,,2026-09-05 14:42:06.215481+00
4528,2,616,30.9,68,-64,9.25,9255,t,,2026-09-05 14:42:14.239982+00
4529,1,104,25.9,80.3,-95,3.75,1575,t,,2026-09-05 14:42:21.214558+00
4530,2,617,30.8,68,-63,9.5,9270,t,,2026-09-05 14:42:29.237564+00
4531,1,105,25.9,80.3,-95,3.25,1590,t,,2026-09-05 14:42:36.215077+00
4532,2,618,30.3,68,-64,9.5,9285,t,,2026-09-05 14:42:44.236763+00
4533,1,106,25.6,80.4,-94,4.5,1605,t,,2026-09-05 14:42:51.213895+00
4534,2,619,30.1,68,-64,9.5,9300,t,,2026-09-05 14:42:59.238683+00
4535,1,107,25.9,80.3,-96,2.25,1620,t,,2026-09-05 14:43:06.348461+00
4536,2,620,30.6,68,-61,9.25,9315,t,,2026-09-05 14:43:14.239879+00
4537,1,108,25.9,80.4,-97,0.5,1635,t,,2026-09-05 14:43:21.733527+00
4538,2,621,30,68,-56,9.75,9330,t,,2026-09-05 14:43:29.23863+00
4539,1,109,25.9,80.4,-95,3.75,1650,t,,2026-09-05 14:43:36.213183+00
4540,2,622,30.9,68,-58,9.75,9345,t,,2026-09-05 14:43:46.195023+00
4541,1,110,25.9,80.4,-94,4.25,1665,t,,2026-09-05 14:43:51.212495+00
4542,2,623,30.9,68,-56,9.5,9360,t,,2026-09-05 14:43:59.260314+00
4543,1,111,26,80.3,-96,2.25,1680,t,,2026-09-05 14:44:06.211824+00
4544,2,624,30.9,68,-61,9.25,9375,t,,2026-09-05 14:44:14.236345+00
4545,1,112,25.9,80.4,-95,3.75,1695,t,,2026-09-05 14:44:21.446657+00
4546,2,625,30,68,-61,9.5,9390,t,,2026-09-05 14:44:29.235898+00
4547,1,113,25.9,80.3,-95,3.25,1710,t,,2026-09-05 14:44:36.248128+00
4548,2,626,30.9,68,-59,8.75,9405,t,,2026-09-05 14:44:44.346332+00
4549,1,114,25.9,80.3,-95,3,1725,t,,2026-09-05 14:44:51.210725+00
4550,2,627,30,68,-62,9.75,9420,t,,2026-09-05 14:44:59.70536+00
4551,1,115,25.9,80.3,-96,2.5,1740,t,,2026-09-05 14:45:06.360969+00
4552,2,628,30.9,68,-56,9.5,9435,t,,2026-09-05 14:45:14.235359+00
4553,1,116,25.9,80.4,-92,5.25,1755,t,,2026-09-05 14:45:21.310716+00
4554,2,629,30.9,68,-59,9.25,9450,t,,2026-09-05 14:45:29.401761+00
4555,1,117,25.9,80.3,-94,4.5,1770,t,,2026-09-05 14:45:36.264297+00
4556,2,630,30.7,68,-58,9.75,9465,t,,2026-09-05 14:45:44.659611+00
4557,1,118,25.9,80.2,-94,4.25,1785,t,,2026-09-05 14:45:51.209426+00
4558,2,631,30.8,68,-59,9.5,9480,t,,2026-09-05 14:45:59.71327+00
4559,1,119,25.9,80.3,-94,4.5,1800,t,,2026-09-05 14:46:06.208952+00
4560,2,632,30.1,68,-57,10,9495,t,,2026-09-05 14:46:14.232074+00
4561,1,120,25.9,80.3,-94,4.5,1815,t,,2026-09-05 14:46:21.210166+00
4562,2,633,30.4,68,-64,9,9510,t,,2026-09-05 14:46:29.252139+00
4563,1,121,25.9,80.3,-93,5,1830,t,,2026-09-05 14:46:36.208862+00
4564,2,634,30.6,68,-59,9.25,9525,t,,2026-09-05 14:46:44.23224+00
4565,1,122,25.9,80.4,-94,4.25,1845,t,,2026-09-05 14:46:51.323318+00
4566,2,635,30.8,68,-58,9.75,9540,t,,2026-09-05 14:46:59.230586+00
4567,1,123,25.9,80.4,-94,4.25,1860,t,,2026-09-05 14:47:06.379556+00
4568,2,636,30.1,68,-59,9.25,9555,t,,2026-09-05 14:47:14.23035+00
4569,1,124,25.9,80.4,-94,4.5,1875,t,,2026-09-05 14:47:21.206949+00
4570,2,637,30.4,68,-58,9.75,9570,t,,2026-09-05 14:47:29.316091+00
4571,1,125,25.9,80.4,-95,4.25,1890,t,,2026-09-05 14:47:36.206591+00
4572,2,638,30.6,68,-58,10,9585,t,,2026-09-05 14:47:44.478203+00
4573,1,126,26,80.3,-94,4.5,1905,t,,2026-09-05 14:47:51.20672+00
4574,2,639,30,68,-59,9,9600,t,,2026-09-05 14:47:59.232261+00
4575,1,127,25.9,80.4,-94,4.25,1920,t,,2026-09-05 14:48:06.279929+00
4576,2,640,30.8,68,-59,11.75,9615,t,,2026-09-05 14:48:14.228323+00
4577,1,128,25.9,80.4,-93,5.25,1935,t,,2026-09-05 14:48:21.391204+00
4578,2,641,30.2,68,-59,9.25,9630,t,,2026-09-05 14:48:29.424632+00
4579,1,129,25.9,80.4,-93,5.5,1950,t,,2026-09-05 14:48:36.436597+00
4580,2,642,30.8,68,-69,9.25,9645,t,,2026-09-05 14:48:44.234401+00
4581,1,130,25.9,80.4,-95,4,1965,t,,2026-09-05 14:48:51.20591+00
4582,2,643,30.8,68,-59,9.25,9660,t,,2026-09-05 14:48:59.374054+00
4583,1,131,25.9,80.4,-95,4.5,1980,t,,2026-09-05 14:49:06.240732+00
4584,1,132,25.9,80.4,-96,3.75,1995,t,,2026-09-05 14:49:21.203806+00
4585,2,645,30.6,68,-59,9.75,9690,t,,2026-09-05 14:49:29.318856+00
4586,1,133,25.9,80.4,-95,3.5,2010,t,,2026-09-05 14:49:36.204261+00
4587,2,646,30.3,68,-58,9.75,9705,t,,2026-09-05 14:49:44.275657+00
4588,1,134,25.9,80.4,-94,4.75,2025,t,,2026-09-05 14:49:51.3412+00
4589,2,647,30.2,68,-59,9.25,9720,t,,2026-09-05 14:49:59.225096+00
4590,1,135,25.9,80.5,-94,4.75,2040,t,,2026-09-05 14:50:06.202873+00
4591,2,648,30.4,68,-59,9.5,9735,t,,2026-09-05 14:50:14.225242+00
4592,1,136,25.9,80.5,-94,5,2055,t,,2026-09-05 14:50:21.203068+00
4593,2,649,30,68,-60,9.25,9750,t,,2026-09-05 14:50:29.223624+00
4594,1,137,25.9,80.5,-93,5.5,2070,t,,2026-09-05 14:50:36.202808+00
4595,2,650,30,68,-60,9,9765,t,,2026-09-05 14:50:44.293051+00
4596,1,138,25.9,80.5,-95,4,2085,t,,2026-09-05 14:50:51.323012+00
4597,2,651,30.3,68,-60,9.5,9780,t,,2026-09-05 14:50:59.223442+00
4598,1,139,25.6,80.6,-94,4.25,2100,t,,2026-09-05 14:51:06.201786+00
4599,1,140,25.9,80.5,-93,5,2115,t,,2026-09-05 14:51:21.199752+00
4600,2,653,30.7,68,-60,9.5,9810,t,,2026-09-05 14:51:29.222998+00
4601,1,141,25.9,80.5,-93,5.25,2130,t,,2026-09-05 14:51:36.20199+00
4602,2,654,30.3,68,-61,9,9825,t,,2026-09-05 14:51:44.222116+00
4603,1,142,25.9,80.5,-94,4.75,2145,t,,2026-09-05 14:51:51.252039+00
4604,2,655,30.4,68,-60,9.5,9840,t,,2026-09-05 14:51:59.219405+00
4605,1,143,25.9,80.5,-95,4,2160,t,,2026-09-05 14:52:06.280935+00
4606,2,656,30.8,68,-59,9.5,9855,t,,2026-09-05 14:52:14.221617+00
4607,1,144,25.9,80.5,-95,3.75,2175,t,,2026-09-05 14:52:21.357621+00
4608,2,657,30,68,-60,9,9870,t,,2026-09-05 14:52:29.220011+00
4609,1,145,25.9,80.5,-94,4.5,2190,t,,2026-09-05 14:52:36.307865+00
4610,2,658,30.4,68,-60,9,9885,t,,2026-09-05 14:52:44.219927+00
4611,1,146,25.9,80.5,-94,5,2205,t,,2026-09-05 14:52:51.199953+00
4612,2,659,30.7,68,-61,9,9900,t,,2026-09-05 14:52:59.219325+00
4613,1,147,25.6,80.6,-94,4.25,2220,t,,2026-09-05 14:53:06.201799+00
4614,2,660,30.5,68,-60,9.25,9915,t,,2026-09-05 14:53:14.824863+00
4615,1,148,25.9,80.5,-93,5,2235,t,,2026-09-05 14:53:21.200887+00
4616,2,661,30.4,68,-59,9.25,9930,t,,2026-09-05 14:53:29.218509+00
4617,1,149,25.9,80.5,-94,4.75,2250,t,,2026-09-05 14:53:37.086934+00
4618,2,662,30.9,68,-58,9.75,9945,t,,2026-09-05 14:53:44.216825+00
4619,2,663,30,68,-61,9.5,9960,t,,2026-09-05 14:53:59.219543+00
4620,1,151,25.9,80.6,-94,5,2280,t,,2026-09-05 14:54:06.524367+00
4621,2,664,30,68,-61,9.25,9975,t,,2026-09-05 14:54:14.234272+00
4622,1,152,25.9,80.6,-94,4.5,2295,t,,2026-09-05 14:54:21.649011+00
4623,2,665,30,68,-60,9.5,9990,t,,2026-09-05 14:54:29.224599+00
4624,1,153,25.9,80.6,-94,4,2310,t,,2026-09-05 14:54:36.197208+00
4625,2,666,30,68,-60,9.25,10005,t,,2026-09-05 14:54:44.516292+00
4626,1,154,25.9,80.6,-94,4.5,2325,t,,2026-09-05 14:54:51.274925+00
4627,2,667,30,68,-60,9.25,10020,t,,2026-09-05 14:54:59.686373+00
4628,1,155,25.9,80.6,-94,4,2340,t,,2026-09-05 14:55:06.223974+00
4629,2,668,30,68,-60,9.75,10035,t,,2026-09-05 14:55:14.215914+00
4630,1,156,25.9,80.6,-94,4.25,2355,t,,2026-09-05 14:55:21.381465+00
4631,2,669,30.1,68,-60,9.75,10050,t,,2026-09-05 14:55:29.214435+00
4632,1,157,25.9,80.6,-94,4.5,2370,t,,2026-09-05 14:55:36.226914+00
4633,2,670,30.6,68,-60,9.25,10065,t,,2026-09-05 14:55:44.214367+00
4634,1,158,25.9,80.6,-94,4.25,2385,t,,2026-09-05 14:55:51.194322+00
4635,2,671,30.2,68,-60,9.25,10080,t,,2026-09-05 14:55:59.213911+00
4636,1,159,25.9,80.6,-94,4.25,2400,t,,2026-09-05 14:56:06.228549+00
4637,2,672,30.5,68,-60,9.5,10095,t,,2026-09-05 14:56:14.529559+00
4638,1,160,25.9,80.6,-94,4,2415,t,,2026-09-05 14:56:21.195221+00
4639,2,673,30.4,68,-60,9.5,10110,t,,2026-09-05 14:56:29.214585+00
4640,1,161,25.9,80.6,-94,4.25,2430,t,,2026-09-05 14:56:36.200387+00
4641,2,674,30.8,68,-60,9.5,10125,t,,2026-09-05 14:56:44.255745+00
4642,1,162,25.9,80.6,-94,4.5,2445,t,,2026-09-05 14:56:51.499502+00
4643,2,675,30.3,68,-60,9.25,10140,t,,2026-09-05 14:56:59.379911+00
4644,1,163,25.9,80.6,-94,4.5,2460,t,,2026-09-05 14:57:06.207634+00
4645,2,676,30.9,68,-59,9,10155,t,,2026-09-05 14:57:14.4273+00
4646,1,164,25.9,80.7,-94,4.5,2475,t,,2026-09-05 14:57:21.195319+00
4647,2,677,30.9,68,-60,9.25,10170,t,,2026-09-05 14:57:29.212489+00
4648,1,165,25.9,80.7,-94,4.5,2490,t,,2026-09-05 14:57:36.217736+00
4649,2,678,30,68,-60,9.75,10185,t,,2026-09-05 14:57:44.230909+00
4650,1,166,25.9,80.7,-94,4.5,2505,t,,2026-09-05 14:57:51.223948+00
4651,2,679,30,68,-60,10.25,10200,t,,2026-09-05 14:57:59.28011+00
4652,1,167,25.9,80.7,-94,4.75,2520,t,,2026-09-05 14:58:06.192596+00
4653,2,680,30.8,68,-60,9,10215,t,,2026-09-05 14:58:14.208901+00
4654,1,168,25.9,80.7,-94,4.5,2535,t,,2026-09-05 14:58:21.571655+00
4655,2,681,30.7,68,-60,9.5,10230,t,,2026-09-05 14:58:30.10579+00
4656,2,682,30.1,68,-61,9.75,10245,t,,2026-09-05 14:58:44.209922+00
4657,1,170,25.9,80.7,-94,4,2565,t,,2026-09-05 14:58:51.251816+00
4658,2,683,30.8,68,-59,9.75,10260,t,,2026-09-05 14:58:59.33865+00
4659,1,171,25.9,80.8,-94,4.5,2580,t,,2026-09-05 14:59:06.381571+00
4660,2,684,30.6,68,-60,9.75,10275,t,,2026-09-05 14:59:14.424147+00
4661,1,172,25.9,80.8,-94,4.75,2595,t,,2026-09-05 14:59:21.214914+00
4662,2,685,30.5,68,-60,9,10290,t,,2026-09-05 14:59:29.209366+00
4663,1,173,25.9,80.8,-93,4.75,2610,t,,2026-09-05 14:59:36.557379+00
4664,2,686,30.1,68,-61,9,10305,t,,2026-09-05 14:59:44.579716+00
