id,node_id,seq,temperature,humidity,rssi,snr,uptime_s,checksum_ok,error,received_at
2079,2,26,29.6,65,-104,-0.5,405,t,,2026-08-31 17:30:13.837623+00
2080,1,34,26,72.4,-68,9.5,525,t,,2026-08-31 17:30:15.900305+00
2081,2,27,29,65,-106,-5.5,420,t,,2026-08-31 17:30:28.840904+00
2082,1,35,26,72.5,-85,9.25,540,t,,2026-08-31 17:30:30.899739+00
2083,2,28,29.7,65,-104,-8.75,435,t,,2026-08-31 17:30:43.837319+00
2084,1,36,26,72.6,-76,10,555,t,,2026-08-31 17:30:45.899402+00
2085,2,29,29.8,65,-103,-6.75,450,t,,2026-08-31 17:30:58.836661+00
2086,1,37,26,72.6,-74,9.5,570,t,,2026-08-31 17:31:00.898778+00
2087,2,30,29.4,65,-104,-6.75,465,t,,2026-08-31 17:31:13.839592+00
2088,1,38,26,72.7,-75,10,585,t,,2026-08-31 17:31:15.898664+00
2089,2,31,29.8,65,-103,-7,480,t,,2026-08-31 17:31:28.835558+00
2090,1,39,26,72.6,-75,10,600,t,,2026-08-31 17:31:30.898214+00
2091,2,32,29.4,65,-104,-6,495,t,,2026-08-31 17:31:43.834976+00
2092,1,40,26,72.7,-75,9.5,615,t,,2026-08-31 17:31:45.898172+00
2093,2,33,29.9,65,-104,-6,510,t,,2026-08-31 17:31:58.835703+00
2094,1,41,26,72.7,-75,9.75,630,t,,2026-08-31 17:32:00.898391+00
2095,1,42,26,72.7,-73,9.5,645,t,,2026-08-31 17:32:15.896869+00
2096,1,43,25.9,72.9,-73,10.25,660,t,,2026-08-31 17:32:30.897549+00
2097,2,36,29.6,65,-104,-10.25,555,t,,2026-08-31 17:32:43.835866+00
2098,1,44,25.9,72.9,-73,9.25,675,t,,2026-08-31 17:32:45.897453+00
2099,2,37,29.4,65,-104,-9.75,570,t,,2026-08-31 17:32:58.833861+00
2100,1,45,25.9,72.9,-72,9.5,690,t,,2026-08-31 17:33:00.896294+00
2101,2,38,29.6,65,-104,-8.75,585,t,,2026-08-31 17:33:13.831826+00
2102,1,46,25.9,73,-72,9.25,705,t,,2026-08-31 17:33:15.900729+00
2103,2,39,29.1,65,-103,-8.25,600,t,,2026-08-31 17:33:28.831676+00
2104,1,47,26,72.9,-73,9,720,t,,2026-08-31 17:33:30.895632+00
2105,1,48,25.9,73,-73,9.25,735,t,,2026-08-31 17:33:45.895314+00
2106,2,41,29.8,65,-103,-9.25,630,t,,2026-08-31 17:33:58.832522+00
2107,1,49,25.9,73.1,-73,9.5,750,t,,2026-08-31 17:34:00.894462+00
2108,2,42,29.4,65,-104,-9.25,645,t,,2026-08-31 17:34:13.830726+00
2109,1,50,25.9,73,-72,9.5,765,t,,2026-08-31 17:34:15.894104+00
2110,2,43,29.6,65,-104,-9.25,660,t,,2026-08-31 17:34:28.830771+00
2111,1,51,25.9,72.9,-73,9.5,780,t,,2026-08-31 17:34:30.894311+00
2112,1,52,25.9,72.9,-72,10,795,t,,2026-08-31 17:34:45.8941+00
2113,2,45,29.3,65,-103,-5.25,690,t,,2026-08-31 17:34:58.82978+00
2114,1,53,25.8,72.9,-73,9.75,810,t,,2026-08-31 17:35:00.893798+00
2115,2,46,29.9,65,-103,-8.75,705,t,,2026-08-31 17:35:13.828903+00
2116,1,54,25.8,72.9,-73,9.75,825,t,,2026-08-31 17:35:15.893885+00
2117,1,55,25.8,72.9,-73,9.5,840,t,,2026-08-31 17:35:30.897428+00
2118,2,48,29.4,65,-103,-6,735,t,,2026-08-31 17:35:43.828012+00
2119,1,56,25.8,73,-72,9.75,855,t,,2026-08-31 17:35:45.891754+00
2120,2,49,29.8,65,-103,-6.25,750,t,,2026-08-31 17:35:58.827021+00
2121,1,57,25.8,73.1,-72,9.25,870,t,,2026-08-31 17:36:00.895089+00
2122,2,50,29.4,65,-103,-6.25,765,t,,2026-08-31 17:36:13.826744+00
2123,1,58,25.8,73.1,-71,9.75,885,t,,2026-08-31 17:36:15.891956+00
2124,2,51,29.7,65,-103,-6.5,780,t,,2026-08-31 17:36:28.826051+00
2125,1,59,25.8,73.1,-72,9.5,900,t,,2026-08-31 17:36:30.893173+00
2126,2,52,29,65,-103,-7,795,t,,2026-08-31 17:36:43.825245+00
2127,1,60,25.8,73.2,-72,9.5,915,t,,2026-08-31 17:36:45.890556+00
2128,2,53,29.6,65,-103,-6.75,810,t,,2026-08-31 17:36:58.825187+00
2129,1,61,25.8,73.4,-71,9.5,930,t,,2026-08-31 17:37:00.890829+00
2130,2,54,29.2,65,-104,-7,825,t,,2026-08-31 17:37:13.82537+00
2131,1,62,25.8,73.4,-69,10,945,t,,2026-08-31 17:37:15.890547+00
2132,2,55,29.2,65,-104,-7.75,840,t,,2026-08-31 17:37:28.825007+00
2133,1,63,25.8,73.4,-70,9.5,960,t,,2026-08-31 17:37:30.889943+00
2134,2,56,29.3,65,-103,-6,855,t,,2026-08-31 17:37:43.824463+00
2135,1,64,25.8,73.4,-72,9.5,975,t,,2026-08-31 17:37:45.889407+00
2136,2,57,29.8,65,-103,-1.75,870,t,,2026-08-31 17:37:58.827096+00
2137,1,65,25.8,73.4,-76,9.5,990,t,,2026-08-31 17:38:00.886459+00
2138,2,58,29.6,65,-103,-7.5,885,t,,2026-08-31 17:38:13.822616+00
2139,1,66,25.8,73.4,-72,9.75,1005,t,,2026-08-31 17:38:15.888619+00
2140,2,59,29,65,-103,-6,900,t,,2026-08-31 17:38:28.821898+00
2141,1,67,25.8,73.5,-71,10,1020,t,,2026-08-31 17:38:30.888958+00
2142,2,60,29.6,65,-103,-7,915,t,,2026-08-31 17:38:43.822154+00
2143,1,68,25.8,73.5,-72,9.25,1035,t,,2026-08-31 17:38:45.888099+00
2144,2,61,29.2,65,-104,-7.5,930,t,,2026-08-31 17:38:58.819424+00
2145,1,69,25.8,73.6,-73,9,1050,t,,2026-08-31 17:39:00.88814+00
2146,2,62,29.1,65,-103,-7.5,945,t,,2026-08-31 17:39:13.821443+00
2147,1,70,25.8,73.6,-72,10,1065,t,,2026-08-31 17:39:15.886161+00
2148,2,63,29.2,65,-103,-2.75,960,t,,2026-08-31 17:39:28.819417+00
2149,1,71,25.8,73.6,-71,10,1080,t,,2026-08-31 17:39:30.886798+00
2150,1,72,25.8,73.5,-73,10.5,1095,t,,2026-08-31 17:39:45.887196+00
2151,2,65,29.2,65,-103,-3.5,990,t,,2026-08-31 17:39:58.819883+00
2152,1,73,25.8,73.4,-79,9.5,1110,t,,2026-08-31 17:40:00.886427+00
2153,1,74,25.8,73.5,-79,9.5,1125,t,,2026-08-31 17:40:15.891342+00
2154,2,67,29.2,65,-98,4.25,1020,t,,2026-08-31 17:40:28.818023+00
2155,1,75,25.8,73.4,-78,9.5,1140,t,,2026-08-31 17:40:30.886684+00
2156,2,68,29.2,65,-98,5,1035,t,,2026-08-31 17:40:43.81861+00
2157,1,76,25.7,73.6,-79,9.5,1155,t,,2026-08-31 17:40:45.88587+00
2158,2,69,29.2,65,-99,4.75,1050,t,,2026-08-31 17:40:58.817645+00
2159,1,77,25.7,73.6,-74,9.25,1170,t,,2026-08-31 17:41:00.884515+00
2160,2,70,29.4,65,-99,3.25,1065,t,,2026-08-31 17:41:13.817473+00
2161,1,78,25.7,73.6,-72,9.75,1185,t,,2026-08-31 17:41:15.884863+00
2162,2,71,29.7,65,-98,3.25,1080,t,,2026-08-31 17:41:28.816609+00
2163,1,79,25.7,73.6,-72,10.75,1200,t,,2026-08-31 17:41:30.884209+00
2164,2,72,29.9,65,-98,2.25,1095,t,,2026-08-31 17:41:43.816557+00
2165,1,80,25.7,73.5,-73,9.5,1215,t,,2026-08-31 17:41:45.883306+00
2166,2,73,29.1,65,-99,2.5,1110,t,,2026-08-31 17:41:58.816262+00
2167,1,81,25.7,73.3,-70,10.75,1230,t,,2026-08-31 17:42:00.884714+00
2168,2,74,29.3,65,-104,-4,1125,t,,2026-08-31 17:42:13.815802+00
2169,1,82,25.6,73.3,-75,9.75,1245,t,,2026-08-31 17:42:15.88324+00
2170,2,75,29.9,65,-99,2.75,1140,t,,2026-08-31 17:42:28.815325+00
2171,1,83,25.6,73.4,-91,0.25,1260,t,,2026-08-31 17:42:30.881106+00
2172,2,76,29.2,65,-100,0.75,1155,t,,2026-08-31 17:42:43.815973+00
2173,1,84,25.6,73.5,-66,9.5,1275,t,,2026-08-31 17:42:45.883962+00
2174,2,77,29.2,65,-103,-8.25,1170,t,,2026-08-31 17:42:58.813341+00
2175,1,85,25.6,73.5,-68,9.75,1290,t,,2026-08-31 17:43:00.881418+00
2176,2,78,29.3,65,-103,-4.25,1185,t,,2026-08-31 17:43:13.814569+00
2177,1,86,25.5,73.6,-67,10,1305,t,,2026-08-31 17:43:15.8795+00
2178,2,79,29.8,65,-103,-5.75,1200,t,,2026-08-31 17:43:28.813316+00
2179,1,87,25.6,73.6,-72,9.5,1320,t,,2026-08-31 17:43:30.881729+00
2180,2,80,29.5,65,-103,-8,1215,t,,2026-08-31 17:43:43.812689+00
2181,1,88,25.5,73.6,-77,10,1335,t,,2026-08-31 17:43:45.881399+00
2182,1,89,25.5,73.6,-76,9.5,1350,t,,2026-08-31 17:44:00.882767+00
2183,1,90,25.5,73.6,-76,9,1365,t,,2026-08-31 17:44:15.879821+00
2184,1,91,25.5,73.6,-75,9.5,1380,t,,2026-08-31 17:44:30.878573+00
2185,1,92,25.5,73.6,-76,9.5,1395,t,,2026-08-31 17:44:45.879257+00
2186,1,93,25.5,73.6,-75,10.75,1410,t,,2026-08-31 17:45:00.87967+00
2187,2,86,29.2,65,-103,-7.75,1305,t,,2026-08-31 17:45:13.807924+00
2188,1,94,25.5,73.6,-73,9.5,1425,t,,2026-08-31 17:45:15.879319+00
2189,2,87,29,64,-102,-6.25,1320,t,,2026-08-31 17:45:28.810041+00
2190,2,88,29.1,64,-103,-4.75,1335,t,,2026-08-31 17:45:43.808873+00
2191,1,96,25.5,73.6,-72,10,1455,t,,2026-08-31 17:45:45.876593+00
2192,1,97,25.5,73.6,-76,9.25,1470,t,,2026-08-31 17:46:00.877678+00
2193,1,98,25.5,73.6,-74,9.5,1485,t,,2026-08-31 17:46:15.876346+00
2194,2,91,29.9,64,-106,-9.25,1380,t,,2026-08-31 17:46:28.807471+00
2195,1,99,25.5,73.6,-81,9,1500,t,,2026-08-31 17:46:30.8769+00
2196,2,92,29.4,64,-106,-8.75,1395,t,,2026-08-31 17:46:43.804927+00
2197,1,100,25.5,73.6,-82,9.25,1515,t,,2026-08-31 17:46:45.881415+00
2198,1,101,25.5,73.7,-72,10.25,1530,t,,2026-08-31 17:47:00.875943+00
2199,1,102,25.5,73.7,-72,9.5,1545,t,,2026-08-31 17:47:15.876264+00
2200,1,103,25.5,73.6,-72,10,1560,t,,2026-08-31 17:47:30.877399+00
2201,1,104,25.5,73.5,-74,10,1575,t,,2026-08-31 17:47:45.875143+00
2202,1,105,25.4,73.7,-76,9.5,1590,t,,2026-08-31 17:48:00.875475+00
2203,1,106,25.4,73.6,-76,9.75,1605,t,,2026-08-31 17:48:15.874446+00
2204,1,107,25.4,73.6,-76,9.25,1620,t,,2026-08-31 17:48:30.872928+00
2205,2,100,29.2,64,-102,-4.25,1515,t,,2026-08-31 17:48:43.804588+00
2206,0,0,,,-16,10,,f,bad_header,2026-08-31 17:48:45.380898+00
2207,0,0,,,-164,0,,f,bad_header,2026-08-31 17:48:57.375429+00
2208,2,144,29.7,64,-102,-1.75,2175,t,,2026-08-31 17:59:43.782943+00
2209,1,152,25.3,74.3,-70,9.75,2295,t,,2026-08-31 17:59:45.857834+00
2210,2,145,29.4,64,-98,4,2190,t,,2026-08-31 17:59:58.781273+00
2211,1,153,25.3,74.4,-68,10,2310,t,,2026-08-31 18:00:00.861323+00
2212,2,146,29.7,64,-101,1.25,2205,t,,2026-08-31 18:00:13.781514+00
2213,1,154,25.3,74.5,-68,9.5,2325,t,,2026-08-31 18:00:15.857185+00
2214,2,147,29.4,64,-98,4,2220,t,,2026-08-31 18:00:28.780916+00
2215,1,155,25.3,74.3,-68,9.75,2340,t,,2026-08-31 18:00:30.856691+00
2216,2,148,29.7,64,-98,4.5,2235,t,,2026-08-31 18:00:43.780702+00
2217,1,156,25.3,74.2,-68,9.5,2355,t,,2026-08-31 18:00:45.855688+00
2218,2,149,29.5,64,-101,2,2250,t,,2026-08-31 18:00:58.781958+00
2219,1,157,25.3,74.1,-77,9.25,2370,t,,2026-08-31 18:01:00.857098+00
2220,2,150,29.1,64,-101,1,2265,t,,2026-08-31 18:01:13.77942+00
2221,1,158,25.3,74,-78,9,2385,t,,2026-08-31 18:01:15.855457+00
2222,2,151,29,64,-101,2,2280,t,,2026-08-31 18:01:28.779227+00
2223,1,159,25.3,74,-78,9,2400,t,,2026-08-31 18:01:30.855597+00
2224,2,152,29.5,64,-101,1.5,2295,t,,2026-08-31 18:01:43.778465+00
2225,1,160,25.3,74.2,-77,9.25,2415,t,,2026-08-31 18:01:45.857208+00
2226,2,153,29.2,64,-102,0.75,2310,t,,2026-08-31 18:01:58.778056+00
2227,1,161,25.2,74.2,-72,10,2430,t,,2026-08-31 18:02:00.855156+00
2228,2,154,29.3,64,-101,1.25,2325,t,,2026-08-31 18:02:13.777041+00
2229,1,162,25.2,74.2,-73,9.75,2445,t,,2026-08-31 18:02:15.855215+00
2230,2,155,29.5,64,-101,0.75,2340,t,,2026-08-31 18:02:28.777014+00
2231,1,163,25.2,74.2,-82,8,2460,t,,2026-08-31 18:02:30.854572+00
2232,2,156,29,64,-101,0.75,2355,t,,2026-08-31 18:02:43.777499+00
2233,1,164,25.2,74.1,-82,7.5,2475,t,,2026-08-31 18:02:45.853477+00
2234,2,157,29.4,64,-101,1.25,2370,t,,2026-08-31 18:02:58.776978+00
2235,1,165,25.1,74.1,-67,10.5,2490,t,,2026-08-31 18:03:00.853045+00
2236,2,158,29.6,64,-100,3.25,2385,t,,2026-08-31 18:03:13.776218+00
2237,1,166,25.2,74.2,-73,9.5,2505,t,,2026-08-31 18:03:15.852675+00
2238,2,159,29.2,64,-98,-0.75,2400,t,,2026-08-31 18:03:28.779608+00
2239,1,167,25.2,74.2,-69,9.75,2520,t,,2026-08-31 18:03:30.850383+00
2240,2,160,29.2,64,-100,-5.5,2415,t,,2026-08-31 18:03:43.775283+00
2241,1,168,25.2,74.2,-75,9.5,2535,t,,2026-08-31 18:03:45.852962+00
2242,2,161,29.2,64,-99,-3.75,2430,t,,2026-08-31 18:03:58.777313+00
2243,1,169,25.2,74.2,-73,10,2550,t,,2026-08-31 18:04:00.851922+00
2244,2,162,29.2,64,-100,-3.75,2445,t,,2026-08-31 18:04:13.77392+00
2245,1,170,25.2,74.2,-79,9.5,2565,t,,2026-08-31 18:04:15.851258+00
2246,2,163,29.1,64,-100,-1.5,2460,t,,2026-08-31 18:04:28.773315+00
2247,1,171,25.2,74.2,-80,9.5,2580,t,,2026-08-31 18:04:30.850766+00
2248,2,164,29.7,64,-100,-2.75,2475,t,,2026-08-31 18:04:43.773836+00
2249,1,172,24.9,74.2,-78,9.75,2595,t,,2026-08-31 18:04:45.850026+00
2250,2,165,29.2,64,-100,-4,2490,t,,2026-08-31 18:04:58.77217+00
2251,1,173,25.1,74.2,-78,9.75,2610,t,,2026-08-31 18:05:00.850264+00
2252,2,166,29.1,64,-100,-3,2505,t,,2026-08-31 18:05:13.77279+00
2253,1,174,25.1,74.3,-78,10.5,2625,t,,2026-08-31 18:05:15.849017+00
2254,2,167,29.7,64,-99,-2.5,2520,t,,2026-08-31 18:05:28.771485+00
2255,1,175,25.1,74.3,-80,10,2640,t,,2026-08-31 18:05:30.849497+00
2256,2,168,29.3,64,-99,-2.25,2535,t,,2026-08-31 18:05:43.771468+00
2257,1,176,25.2,74.3,-71,10.25,2655,t,,2026-08-31 18:05:45.849514+00
2258,2,169,29.3,64,-99,-3.25,2550,t,,2026-08-31 18:05:58.771148+00
2259,1,177,25.1,74.3,-75,9.5,2670,t,,2026-08-31 18:06:00.848881+00
2260,2,170,29.4,64,-100,-4.75,2565,t,,2026-08-31 18:06:13.770183+00
2261,1,178,25.2,74.3,-71,9.5,2685,t,,2026-08-31 18:06:15.848113+00
2262,2,171,29.4,64,-99,-2.75,2580,t,,2026-08-31 18:06:28.769392+00
2263,1,179,25.2,74.2,-71,9.5,2700,t,,2026-08-31 18:06:30.847636+00
2264,2,172,29.5,64,-100,-2.75,2595,t,,2026-08-31 18:06:43.76907+00
2265,1,180,25.2,74.3,-70,9.75,2715,t,,2026-08-31 18:06:45.848047+00
2266,2,173,29.9,64,-99,-2.75,2610,t,,2026-08-31 18:06:58.76952+00
2267,1,181,25.2,74.3,-70,9.25,2730,t,,2026-08-31 18:07:00.850062+00
2268,2,174,29.5,64,-100,-4.25,2625,t,,2026-08-31 18:07:13.767337+00
2269,1,182,25.2,74.2,-73,9.75,2745,t,,2026-08-31 18:07:15.846896+00
2270,2,175,29.8,64,-100,-3.25,2640,t,,2026-08-31 18:07:28.770234+00
2271,1,183,25.2,74.2,-75,9.5,2760,t,,2026-08-31 18:07:30.846076+00
2272,2,176,29.1,64,-100,-5.25,2655,t,,2026-08-31 18:07:43.767172+00
2273,1,184,25.2,74.2,-73,9.25,2775,t,,2026-08-31 18:07:45.852447+00
2274,2,177,29.7,64,-100,-6,2670,t,,2026-08-31 18:07:58.766608+00
2275,1,185,25.2,74.2,-75,10.25,2790,t,,2026-08-31 18:08:00.846357+00
2276,2,178,29.4,64,-100,-6.75,2685,t,,2026-08-31 18:08:13.766455+00
2277,1,186,25.2,74.3,-75,9.5,2805,t,,2026-08-31 18:08:15.845248+00
2278,2,179,29.6,64,-101,-6,2700,t,,2026-08-31 18:08:28.765767+00
2279,1,187,25.2,74.3,-74,9.5,2820,t,,2026-08-31 18:08:30.8445+00
2280,2,180,29.4,64,-100,-5,2715,t,,2026-08-31 18:08:43.766102+00
2281,1,188,25.2,74.1,-72,9.25,2835,t,,2026-08-31 18:08:45.84431+00
2282,2,181,29.5,64,-100,-6,2730,t,,2026-08-31 18:08:58.765772+00
2283,1,189,25.1,74,-72,9.5,2850,t,,2026-08-31 18:09:00.845007+00
2284,2,182,29,64,-100,-6,2745,t,,2026-08-31 18:09:13.768702+00
2285,1,190,25.1,74.1,-72,9.75,2865,t,,2026-08-31 18:09:15.84327+00
2286,2,183,29.4,64,-100,-4.75,2760,t,,2026-08-31 18:09:28.764652+00
2287,1,191,25.1,74.1,-73,9.25,2880,t,,2026-08-31 18:09:30.843645+00
2288,2,184,29.6,64,-100,-5.5,2775,t,,2026-08-31 18:09:43.764104+00
2289,1,192,25.1,74.2,-71,9.5,2895,t,,2026-08-31 18:09:45.84263+00
2290,2,185,29.3,64,-100,-4.75,2790,t,,2026-08-31 18:09:58.763141+00
2291,1,193,25.1,74.3,-72,10.25,2910,t,,2026-08-31 18:10:00.842691+00
2292,2,186,29.5,64,-100,-5.25,2805,t,,2026-08-31 18:10:13.763235+00
2293,1,194,25.1,74.3,-72,9.5,2925,t,,2026-08-31 18:10:15.842502+00
2294,2,187,29,64,-100,-5.75,2820,t,,2026-08-31 18:10:28.761214+00
2295,1,195,25.1,74.4,-73,9.25,2940,t,,2026-08-31 18:10:30.842377+00
2296,2,188,29.4,64,-99,-3,2835,t,,2026-08-31 18:10:43.760619+00
2297,1,196,25.1,74.4,-70,10,2955,t,,2026-08-31 18:10:45.840183+00
2298,2,189,29.6,64,-99,-1.5,2850,t,,2026-08-31 18:10:58.760386+00
2299,1,197,25.2,74.3,-75,9.75,2970,t,,2026-08-31 18:11:00.84179+00
2300,2,190,29.5,64,-99,-1.5,2865,t,,2026-08-31 18:11:13.760333+00
2301,1,198,25.1,74.2,-74,10.75,2985,t,,2026-08-31 18:11:15.840921+00
2302,2,191,29.8,64,-100,-3.25,2880,t,,2026-08-31 18:11:28.76154+00
2303,1,199,25.1,74.1,-72,9.75,3000,t,,2026-08-31 18:11:30.840929+00
2304,2,192,29.2,64,-99,-0.75,2895,t,,2026-08-31 18:11:43.760541+00
2305,1,200,25.1,74.1,-72,9.5,3015,t,,2026-08-31 18:11:45.840673+00
2306,2,193,29.3,64,-99,-1.75,2910,t,,2026-08-31 18:11:58.759863+00
2307,1,201,25.1,74,-69,10.25,3030,t,,2026-08-31 18:12:00.840701+00
2308,2,194,29.5,64,-100,-1,2925,t,,2026-08-31 18:12:13.758874+00
2309,1,202,25.1,73.9,-71,9,3045,t,,2026-08-31 18:12:15.839364+00
2310,2,195,29.1,64,-99,-1.75,2940,t,,2026-08-31 18:12:28.758493+00
2311,1,203,25.1,73.9,-70,9.75,3060,t,,2026-08-31 18:12:30.841846+00
2312,2,196,29,64,-99,-1.25,2955,t,,2026-08-31 18:12:43.757864+00
2313,1,204,25.1,74,-70,10,3075,t,,2026-08-31 18:12:45.840429+00
2314,2,197,29.5,64,-101,-5,2970,t,,2026-08-31 18:12:58.757367+00
2315,1,205,25.1,73.9,-71,9.5,3090,t,,2026-08-31 18:13:00.838697+00
2316,2,198,29,64,-99,-2.25,2985,t,,2026-08-31 18:13:13.757663+00
2317,1,206,25.1,73.9,-71,9.5,3105,t,,2026-08-31 18:13:15.838374+00
2318,2,199,29.5,64,-99,-2.5,3000,t,,2026-08-31 18:13:28.755415+00
2319,1,207,25.1,73.9,-69,9.75,3120,t,,2026-08-31 18:13:30.844054+00
2320,2,200,29,64,-100,-2.75,3015,t,,2026-08-31 18:13:43.755777+00
2321,1,208,25.1,73.9,-71,9.5,3135,t,,2026-08-31 18:13:45.837198+00
2322,2,201,29.5,64,-99,-2.75,3030,t,,2026-08-31 18:13:58.754674+00
2323,1,209,25.1,73.9,-72,9.75,3150,t,,2026-08-31 18:14:00.837877+00
2324,2,202,29.3,64,-100,-2.25,3045,t,,2026-08-31 18:14:13.754692+00
2325,1,210,25.1,73.8,-72,9.75,3165,t,,2026-08-31 18:14:15.835963+00
2326,2,203,29.6,64,-99,-2.5,3060,t,,2026-08-31 18:14:28.754813+00
2327,1,211,25.1,73.8,-71,9.25,3180,t,,2026-08-31 18:14:30.836889+00
2328,2,204,29.6,64,-100,-2.5,3075,t,,2026-08-31 18:14:43.75449+00
2329,1,212,25.1,73.8,-69,9.75,3195,t,,2026-08-31 18:14:45.836681+00
2330,2,205,29.5,64,-99,-2.5,3090,t,,2026-08-31 18:14:58.753707+00
2331,1,213,25.1,73.8,-70,9.75,3210,t,,2026-08-31 18:15:00.842418+00
2332,2,206,29.2,64,-100,-5,3105,t,,2026-08-31 18:15:13.752998+00
2333,1,214,25.1,73.8,-70,9.5,3225,t,,2026-08-31 18:15:15.836175+00
2334,2,207,29.3,64,-99,-2.25,3120,t,,2026-08-31 18:15:28.752189+00
2335,1,215,25.1,73.8,-71,9.25,3240,t,,2026-08-31 18:15:30.836413+00
2336,2,208,29.7,64,-99,-2.75,3135,t,,2026-08-31 18:15:43.752322+00
2337,1,216,25.1,73.8,-70,9,3255,t,,2026-08-31 18:15:45.835542+00
2338,2,209,29.7,64,-99,-3.25,3150,t,,2026-08-31 18:15:58.751726+00
2339,1,217,25.1,73.9,-70,9,3270,t,,2026-08-31 18:16:00.837058+00
2340,2,210,29.6,64,-99,-1.25,3165,t,,2026-08-31 18:16:13.75351+00
2341,1,218,25.1,73.8,-71,9.5,3285,t,,2026-08-31 18:16:15.834575+00
2342,2,211,29.4,64,-99,-0.75,3180,t,,2026-08-31 18:16:28.750873+00
2343,1,219,25.1,73.8,-71,9.75,3300,t,,2026-08-31 18:16:30.833313+00
2344,2,212,29.8,64,-99,-2.25,3195,t,,2026-08-31 18:16:43.749908+00
2345,1,220,25.1,73.8,-72,9.75,3315,t,,2026-08-31 18:16:45.833449+00
2346,2,213,29.3,64,-99,-1.75,3210,t,,2026-08-31 18:16:58.74936+00
2347,1,221,25.1,73.8,-72,9.5,3330,t,,2026-08-31 18:17:00.832962+00
2348,2,214,29.6,64,-100,-2.5,3225,t,,2026-08-31 18:17:13.750166+00
2349,1,222,25.1,73.8,-73,10,3345,t,,2026-08-31 18:17:15.832861+00
2350,2,215,29.3,63,-99,-1.5,3240,t,,2026-08-31 18:17:28.749633+00
2351,1,223,25,73.8,-72,9.5,3360,t,,2026-08-31 18:17:30.831462+00
2352,2,216,29.2,64,-100,-3.25,3255,t,,2026-08-31 18:17:43.749075+00
2353,1,224,25,73.8,-70,9.25,3375,t,,2026-08-31 18:17:45.831089+00
2354,2,217,29.3,64,-99,-2.5,3270,t,,2026-08-31 18:17:58.748903+00
2355,1,225,25,73.8,-71,9.75,3390,t,,2026-08-31 18:18:00.831772+00
2356,2,218,29.6,64,-99,-2.5,3285,t,,2026-08-31 18:18:13.747854+00
2357,1,226,25,73.8,-70,9.25,3405,t,,2026-08-31 18:18:15.830687+00
2358,2,219,29.7,64,-99,-4.25,3300,t,,2026-08-31 18:18:28.748516+00
2359,1,227,25,73.9,-71,9.75,3420,t,,2026-08-31 18:18:30.829362+00
2360,2,220,29.7,64,-100,-3,3315,t,,2026-08-31 18:18:43.747094+00
2361,1,228,25,73.9,-70,9.5,3435,t,,2026-08-31 18:18:45.830222+00
2362,2,221,29.5,64,-99,-3.25,3330,t,,2026-08-31 18:18:58.746046+00
2363,1,229,25.1,74,-70,9.25,3450,t,,2026-08-31 18:19:00.829685+00
2364,2,222,29.9,63,-99,-2.5,3345,t,,2026-08-31 18:19:13.74608+00
2365,1,230,25,74,-71,9.75,3465,t,,2026-08-31 18:19:15.829409+00
2366,2,223,29,64,-99,-1.5,3360,t,,2026-08-31 18:19:28.745487+00
2367,1,231,25,74,-71,9.25,3480,t,,2026-08-31 18:19:30.829753+00
2368,2,224,29.7,64,-98,-2,3375,t,,2026-08-31 18:19:43.744221+00
2369,1,232,25,74,-70,9.5,3495,t,,2026-08-31 18:19:45.829167+00
2370,2,225,29.3,64,-100,-3.25,3390,t,,2026-08-31 18:19:58.744109+00
2371,1,233,25,74,-72,9.75,3510,t,,2026-08-31 18:20:00.828491+00
2372,2,226,29.6,64,-99,-0.25,3405,t,,2026-08-31 18:20:13.742608+00
2373,1,234,25,74.1,-71,9,3525,t,,2026-08-31 18:20:15.826955+00
2374,2,227,29.1,63,-99,-1.25,3420,t,,2026-08-31 18:20:28.743612+00
2375,1,235,25,74.1,-71,9.25,3540,t,,2026-08-31 18:20:30.826832+00
2376,2,228,29.1,63,-98,0.25,3435,t,,2026-08-31 18:20:43.742827+00
2377,1,236,25,74.1,-71,10,3555,t,,2026-08-31 18:20:45.827048+00
2378,2,229,29.1,63,-100,-2.75,3450,t,,2026-08-31 18:20:58.74272+00
2379,1,237,25,74.2,-70,9.25,3570,t,,2026-08-31 18:21:00.826553+00
2380,2,230,29.1,63,-100,-2,3465,t,,2026-08-31 18:21:13.74209+00
2381,1,238,25,74.2,-70,9.75,3585,t,,2026-08-31 18:21:15.826811+00
2382,2,231,29,63,-100,-3,3480,t,,2026-08-31 18:21:28.742615+00
2383,1,239,25,74.2,-70,10,3600,t,,2026-08-31 18:21:30.826942+00
2384,2,232,29.3,63,-99,-1.5,3495,t,,2026-08-31 18:21:43.743093+00
2385,1,240,25,74.2,-71,9.25,3615,t,,2026-08-31 18:21:45.82667+00
2386,2,233,29.8,63,-98,-1.5,3510,t,,2026-08-31 18:21:58.740503+00
2387,1,241,25,74.3,-71,10.25,3630,t,,2026-08-31 18:22:00.826685+00
2388,2,234,29.3,63,-99,-1.5,3525,t,,2026-08-31 18:22:13.740917+00
2389,1,242,25,74.2,-73,9.75,3645,t,,2026-08-31 18:22:15.827289+00
2390,2,235,29.8,63,-99,-1.25,3540,t,,2026-08-31 18:22:28.744725+00
2391,1,243,25,74.2,-74,9.75,3660,t,,2026-08-31 18:22:30.825158+00
2392,0,0,,,-96,-13.5,,f,bad_header,2026-08-31 18:22:35.479948+00
